far,idr,thr
0.010185913880541169,0.7081192189105858,-0.4978949389468137
0.010256519262514079,0.7083247687564235,-0.4981656381883797
0.010327614057613975,0.7089414182939363,-0.4985161194683023
0.010399201658290596,0.7105858170606372,-0.4988690301683965
0.010471285480508996,0.7105858170606372,-0.4989652213499909
0.010543868963912592,0.7109969167523125,-0.4990390206700442
0.010616955571987247,0.71120246659815,-0.49928213560055906
0.010690548792226577,0.7120246659815005,-0.4998329841186566
0.010764652136298349,0.713874614594039,-0.500387650936271
0.010839269140212033,0.7146968139773895,-0.5011271356346746
0.010914403364487566,0.7177800616649538,-0.5019067060202215
0.010990058394325208,0.7186022610483042,-0.5024951713663396
0.011066237839776664,0.7188078108941418,-0.5027430192475562
0.011142945335917299,0.7192189105858171,-0.5029925851282102
0.011220184543019636,0.7216855087358685,-0.5043224478689675
0.011297959146727977,0.7239465570400823,-0.505741973829332
0.01137627285823431,0.7245632065775951,-0.5064026837443146
0.011455129414455355,0.7245632065775951,-0.5064054916633638
0.011534532578210924,0.7245632065775951,-0.5064427518663593
0.011614486138403426,0.7251798561151079,-0.5066334995996747
0.011694993910198712,0.7251798561151079,-0.5068255695331103
0.011776059735208072,0.726207605344296,-0.5072742542184416
0.011857687481671602,0.7270298047276464,-0.5077651022448576
0.011939881044642732,0.7276464542651593,-0.5081987492328063
0.012022644346174132,0.7278520041109969,-0.5085927751326047
0.012105981335504824,0.7294964028776978,-0.5096315598527603
0.012189895989248667,0.7334018499486126,-0.5119091366694946
0.012274392311584071,0.7381294964028777,-0.5138999915874091
0.012359474334445108,0.7381294964028777,-0.513930151069708
0.01244514611771385,0.7381294964028777,-0.513960519607551
0.012531411749414162,0.7381294964028777,-0.5144042629039784
0.012618275345906706,0.7391572456320658,-0.5148700291212543
0.012705741052085419,0.7403905447070914,-0.5154317887630195
0.012793813041575246,0.7414182939362796,-0.5160190516115369
0.012882495516931342,0.7418293936279547,-0.5164609999445504
0.01297179270983956,0.74224049331963,-0.5168412162160936
0.013061708881318418,0.7428571428571429,-0.5172354935970811
0.013152248321922383,0.7438848920863309,-0.5176396747184302
0.01324341535194665,0.7442959917780062,-0.5182075664666815
0.01333521432163324,0.7455292908530319,-0.5189053461453689
0.013427649611378642,0.7469681397738952,-0.5193853690284611
0.013520725631942771,0.747584789311408,-0.5196761865448873
0.013614446824659504,0.7477903391572457,-0.5199174626419902
0.013708817661648536,0.7477903391572457,-0.5201163893389678
0.013803842646028852,0.7486125385405961,-0.5208033418701647
0.013899526312133533,0.7500513874614594,-0.5218624581315334
0.013995873225726185,0.7512846865364851,-0.5226945530014306
0.014092887984218748,0.7527235354573484,-0.5233927967172008
0.014190575216890926,0.7533401849948612,-0.5240463234152554
0.01428893958511103,0.7533401849948612,-0.5246840718574567
0.014387985782558451,0.7535457348406989,-0.5250000179236539
0.014487718535447617,0.753956834532374,-0.5252451520366012
0.014588142602753481,0.7553956834532374,-0.525872619241039
0.014689262776438668,0.7570400822199383,-0.5264703140973399
0.014791083881682071,0.757245632065776,-0.5266098848746438
0.014893610777109155,0.7576567317574512,-0.526836780174301
0.014996848355023733,0.7578622816032888,-0.5272831088936614
